,symbol,timestamp,timestamp_sec,price
288,SRTY,2020-05-19T09:44:10.218743,35050.218743,15.490000
289,SRTY,2020-05-19T09:44:13.103486,35053.103486,15.490000
290,SRTY,2020-05-19T09:44:16.023490,35056.02349,15.490000
291,SRTY,2020-05-19T09:44:18.890827,35058.890827,15.490000
292,SRTY,2020-05-19T09:44:21.764277,35061.764277,15.505000
293,SRTY,2020-05-19T09:44:24.625243,35064.625243,15.510000
294,SRTY,2020-05-19T09:44:27.492351,35067.492351,15.510000
295,SRTY,2020-05-19T09:44:30.362150,35070.36215,15.500000
296,SRTY,2020-05-19T09:44:33.298323,35073.298323,15.500000
297,SRTY,2020-05-19T09:44:36.181812,35076.181812,15.499600
298,SRTY,2020-05-19T09:44:39.049905,35079.049905,15.508500
299,SRTY,2020-05-19T09:44:41.907637,35081.907637,15.508500
300,SRTY,2020-05-19T09:44:44.789004,35084.789004,15.508500
301,SRTY,2020-05-19T09:44:47.653301,35087.653301,15.508500
302,SRTY,2020-05-19T09:44:50.513662,35090.513662,15.508500
303,SRTY,2020-05-19T09:44:53.383143,35093.383143,15.499900
304,SRTY,2020-05-19T09:44:56.250342,35096.250342,15.499900
305,SRTY,2020-05-19T09:44:59.149349,35099.149349,15.480000
306,SRTY,2020-05-19T09:45:02.020176,35102.020176,15.480000
307,SRTY,2020-05-19T09:45:04.896237,35104.896237,15.480000
308,SRTY,2020-05-19T09:45:07.754053,35107.754053,15.480000
309,SRTY,2020-05-19T09:45:10.672264,35110.672264,15.480000
310,SRTY,2020-05-19T09:45:13.566852,35113.566852,15.480000
311,SRTY,2020-05-19T09:45:16.435350,35116.43535,15.459900
312,SRTY,2020-05-19T09:45:19.309800,35119.3098,15.459900
313,SRTY,2020-05-19T09:45:22.175936,35122.175936,15.459900
314,SRTY,2020-05-19T09:45:25.039769,35125.039769,15.458900
315,SRTY,2020-05-19T09:45:27.905740,35127.90574,15.451000
316,SRTY,2020-05-19T09:45:30.768483,35130.768483,15.451000
317,SRTY,2020-05-19T09:45:33.660816,35133.660816,15.451000
318,SRTY,2020-05-19T09:45:36.535243,35136.535243,15.451000
319,SRTY,2020-05-19T09:45:39.415249,35139.415249,15.451000
320,SRTY,2020-05-19T09:45:42.281863,35142.281863,15.451000
321,SRTY,2020-05-19T09:45:45.141070,35145.14107,15.451000
322,SRTY,2020-05-19T09:45:48.018035,35148.018035,15.430000
323,SRTY,2020-05-19T09:45:50.886115,35150.886115,15.430000
324,SRTY,2020-05-19T09:45:53.763314,35153.763314,15.430000
325,SRTY,2020-05-19T09:45:56.628686,35156.628686,15.430000
326,SRTY,2020-05-19T09:45:59.496618,35159.496618,15.430000
327,SRTY,2020-05-19T09:46:02.358593,35162.358593,15.430000
328,SRTY,2020-05-19T09:46:05.227700,35165.2277,15.430000
329,SRTY,2020-05-19T09:46:08.086420,35168.08642,15.430000
330,SRTY,2020-05-19T09:46:10.954106,35170.954106,15.450000
331,SRTY,2020-05-19T09:46:13.814293,35173.814293,15.460000
332,SRTY,2020-05-19T09:46:16.682510,35176.68251,15.460000
333,SRTY,2020-05-19T09:46:19.557022,35179.557022,15.460000
334,SRTY,2020-05-19T09:46:22.451851,35182.451851,15.460000
335,SRTY,2020-05-19T09:46:25.335100,35185.3351,15.460000
336,SRTY,2020-05-19T09:46:28.211284,35188.211284,15.460000
337,SRTY,2020-05-19T09:46:31.079156,35191.079156,15.460000
338,SRTY,2020-05-19T09:46:33.974462,35193.974462,15.460000
339,SRTY,2020-05-19T09:46:36.851353,35196.851353,15.460000
340,SRTY,2020-05-19T09:46:39.727411,35199.727411,15.430100
341,SRTY,2020-05-19T09:46:42.595522,35202.595522,15.430100
342,SRTY,2020-05-19T09:46:45.463709,35205.463709,15.430100
343,SRTY,2020-05-19T09:46:48.370944,35208.370944,15.430100
344,SRTY,2020-05-19T09:46:51.241951,35211.241951,15.420000
345,SRTY,2020-05-19T09:46:54.107546,35214.107546,15.420000
346,SRTY,2020-05-19T09:46:56.969435,35216.969435,15.420000
347,SRTY,2020-05-19T09:46:59.834937,35219.834937,15.420000
348,SRTY,2020-05-19T09:47:02.707464,35222.707464,15.420000
349,SRTY,2020-05-19T09:47:05.580067,35225.580067,15.420000
350,SRTY,2020-05-19T09:47:08.458588,35228.458588,15.420000
351,SRTY,2020-05-19T09:47:11.326675,35231.326675,15.420000
352,SRTY,2020-05-19T09:47:14.194783,35234.194783,15.420000
353,SRTY,2020-05-19T09:47:17.062841,35237.062841,15.420000
354,SRTY,2020-05-19T09:47:19.931102,35239.931102,15.420000
355,SRTY,2020-05-19T09:47:22.799117,35242.799117,15.420000
356,SRTY,2020-05-19T09:47:25.671196,35245.671196,15.420000
357,SRTY,2020-05-19T09:47:28.552023,35248.552023,15.420000
358,SRTY,2020-05-19T09:47:31.420111,35251.420111,15.420000
359,SRTY,2020-05-19T09:47:34.293956,35254.293956,15.420000
360,SRTY,2020-05-19T09:47:37.162624,35257.162624,15.420000
361,SRTY,2020-05-19T09:47:40.032589,35260.032589,15.420000
362,SRTY,2020-05-19T09:47:42.915555,35262.915555,15.420000
363,SRTY,2020-05-19T09:47:45.785320,35265.78532,15.420000
364,SRTY,2020-05-19T09:47:48.662161,35268.662161,15.420000
365,SRTY,2020-05-19T09:47:51.605646,35271.605646,15.410000
366,SRTY,2020-05-19T09:47:54.508059,35274.508059,15.410000
367,SRTY,2020-05-19T09:47:57.372410,35277.37241,15.400000
368,SRTY,2020-05-19T09:48:00.240749,35280.240749,15.400000
369,SRTY,2020-05-19T09:48:03.119341,35283.119341,15.390000
370,SRTY,2020-05-19T09:48:05.985537,35285.985537,15.390000
371,SRTY,2020-05-19T09:48:08.853324,35288.853324,15.415000
372,SRTY,2020-05-19T09:48:11.723685,35291.723685,15.415000
373,SRTY,2020-05-19T09:48:14.591734,35294.591734,15.415000
374,SRTY,2020-05-19T09:48:17.466269,35297.466269,15.415000
375,SRTY,2020-05-19T09:48:20.344690,35300.34469,15.415000
376,SRTY,2020-05-19T09:48:23.221327,35303.221327,15.415000
377,SRTY,2020-05-19T09:48:26.114179,35306.114179,15.415000
378,SRTY,2020-05-19T09:48:28.982284,35308.982284,15.415000
379,SRTY,2020-05-19T09:48:31.858441,35311.858441,15.415000
380,SRTY,2020-05-19T09:48:34.724601,35314.724601,15.415000
381,SRTY,2020-05-19T09:48:37.586337,35317.586337,15.415000
382,SRTY,2020-05-19T09:48:40.454667,35320.454667,15.415000
383,SRTY,2020-05-19T09:48:43.329154,35323.329154,15.400000
384,SRTY,2020-05-19T09:48:46.207622,35326.207622,15.400000
385,SRTY,2020-05-19T09:48:49.075675,35329.075675,15.400000
386,SRTY,2020-05-19T09:48:51.959383,35331.959383,15.400000
387,SRTY,2020-05-19T09:48:54.831146,35334.831146,15.400000
388,SRTY,2020-05-19T09:48:57.707461,35337.707461,15.400000
389,SRTY,2020-05-19T09:49:00.571076,35340.571076,15.400000
390,SRTY,2020-05-19T09:49:03.524457,35343.524457,15.400000
391,SRTY,2020-05-19T09:49:06.392946,35346.392946,15.400000
392,SRTY,2020-05-19T09:49:09.258757,35349.258757,15.400000
393,SRTY,2020-05-19T09:49:12.128342,35352.128342,15.400000
394,SRTY,2020-05-19T09:49:15.008798,35355.008798,15.400000
395,SRTY,2020-05-19T09:49:17.879676,35357.879676,15.395000
396,SRTY,2020-05-19T09:49:20.766948,35360.766948,15.395000
397,SRTY,2020-05-19T09:49:23.632627,35363.632627,15.390000
398,SRTY,2020-05-19T09:49:26.527959,35366.527959,15.390000
399,SRTY,2020-05-19T09:49:29.396012,35369.396012,15.390000
400,SRTY,2020-05-19T09:49:32.356983,35372.356983,15.360000
401,SRTY,2020-05-19T09:49:35.232114,35375.232114,15.360000
402,SRTY,2020-05-19T09:49:38.124992,35378.124992,15.360000
403,SRTY,2020-05-19T09:49:40.985170,35380.98517,15.360000
404,SRTY,2020-05-19T09:49:43.869762,35383.869762,15.360000
405,SRTY,2020-05-19T09:49:46.761056,35386.761056,15.360000
406,SRTY,2020-05-19T09:49:49.631107,35389.631107,15.360000
407,SRTY,2020-05-19T09:49:52.503456,35392.503456,15.360000
408,SRTY,2020-05-19T09:49:55.374876,35395.374876,15.360000
